user_id,Age,Occupation,Monthly Income,Family size
95086,25,Student,No Income,3
95087,22,Student,No Income,5
95088,22,Student,No Income,3
95089,23,Employee,10001 to 25000,3
95090,22,Student,Below Rs.10000,4
95091,22,Employee,10001 to 25000,5
95092,22,Student,No Income,4
95093,25,Employee,More than 50000,4
95094,22,Student,10001 to 25000,5
95095,22,Student,No Income,2
95096,25,Student,10001 to 25000,3
95097,25,Student,No Income,5
95098,32,House wife,No Income,5
95099,23,Student,No Income,3
95100,23,Student,No Income,4
95101,30,Self Employeed,More than 50000,4
95102,23,Student,No Income,3
95103,23,Student,No Income,4
95104,22,Student,No Income,5
95105,22,Student,No Income,5
95106,27,Self Employeed,10001 to 25000,2
95107,24,Student,No Income,3
95108,23,Student,No Income,2
95109,23,Student,No Income,3
95110,22,Student,10001 to 25000,5
95111,23,Student,No Income,5
95112,23,Student,No Income,2
95113,24,Student,No Income,3
95114,25,Student,No Income,2
95115,22,Student,No Income,3
95116,28,Student,No Income,2
95117,22,Student,No Income,1
95118,24,Student,No Income,3
95119,31,Employee,More than 50000,5
95120,25,Student,No Income,4
95121,23,Student,No Income,5
95122,22,Student,No Income,3
95123,23,Student,25001 to 50000,1
95124,23,Student,No Income,4
95125,23,Student,No Income,2
95126,25,Student,No Income,6
95127,24,Employee,10001 to 25000,4
95128,23,Student,No Income,4
95129,23,Student,No Income,4
95130,24,Employee,More than 50000,4
95131,22,Student,No Income,4
95132,24,Student,10001 to 25000,3
95133,25,Student,No Income,3
95134,23,Student,No Income,2
95135,26,Student,No Income,4
95136,24,Student,25001 to 50000,3
95137,26,Student,No Income,4
95138,21,Student,No Income,4
95139,22,Student,No Income,3
95140,24,Student,No Income,5
95141,24,Student,10001 to 25000,4
95142,23,Student,No Income,3
95143,23,Student,No Income,3
95144,22,Student,No Income,3
95145,23,Student,No Income,3
95146,24,Student,No Income,4
95147,24,Student,No Income,5
95148,25,Student,No Income,1
95149,25,Student,No Income,5
95150,28,Self Employeed,10001 to 25000,2
95151,27,Employee,25001 to 50000,5
95152,26,Self Employeed,10001 to 25000,1
95153,22,Student,No Income,2
95154,24,Student,No Income,3
95155,23,Student,No Income,1
95156,25,Student,No Income,1
95157,23,Student,No Income,5
95158,23,Student,No Income,5
95159,26,Employee,25001 to 50000,5
95160,32,House wife,No Income,3
95161,24,Student,10001 to 25000,3
95162,23,Student,No Income,2
95163,22,Employee,10001 to 25000,3
95164,24,Student,No Income,3
95165,26,Employee,25001 to 50000,2
95166,28,Employee,More than 50000,3
95167,26,Employee,More than 50000,2
95168,25,Student,No Income,1
95169,25,Employee,Below Rs.10000,2
95170,18,Student,No Income,5
95171,21,Student,No Income,4
95172,25,Student,No Income,1
95173,25,Student,Below Rs.10000,2
95174,23,Student,No Income,5
95175,23,Employee,10001 to 25000,2
95176,25,Employee,25001 to 50000,4
95177,31,House wife,No Income,5
95178,24,Self Employeed,More than 50000,2
95179,32,Employee,25001 to 50000,5
95180,25,Employee,25001 to 50000,3
95181,27,Self Employeed,More than 50000,5
95182,26,Self Employeed,25001 to 50000,3
95183,26,Self Employeed,25001 to 50000,3
95184,32,Employee,More than 50000,5
95185,24,Self Employeed,More than 50000,6
95186,27,Self Employeed,25001 to 50000,3
95187,23,Student,No Income,3
95188,25,Student,No Income,4
95189,23,Student,No Income,3
95190,23,Student,No Income,4
95191,28,Employee,More than 50000,3
95192,32,Employee,More than 50000,1
95193,23,Student,No Income,2
95194,19,Student,No Income,2
95195,19,Student,No Income,4
95196,27,Employee,25001 to 50000,2
95197,25,Self Employeed,25001 to 50000,3
95198,33,Employee,More than 50000,5
95199,26,Employee,More than 50000,3
95200,22,Student,Below Rs.10000,4
95201,23,Student,No Income,3
95202,22,Student,No Income,3
95203,25,Employee,25001 to 50000,2
95204,30,House wife,No Income,5
95205,24,Student,No Income,3
95206,25,Employee,10001 to 25000,3
95207,23,Student,More than 50000,3
95208,24,Student,No Income,4
95209,32,Employee,10001 to 25000,4
95210,22,Student,No Income,4
95211,23,Student,More than 50000,3
95212,23,Student,No Income,4
95213,20,Student,No Income,2
95214,21,Student,No Income,2
95215,24,Self Employeed,10001 to 25000,5
95216,23,Student,No Income,4
95217,25,Employee,25001 to 50000,3
95218,32,House wife,No Income,3
95219,27,Employee,More than 50000,5
95220,20,Student,No Income,2
95221,21,Student,No Income,2
95222,26,Employee,More than 50000,3
95223,25,Employee,10001 to 25000,4
95224,26,Employee,25001 to 50000,3
95225,26,Employee,25001 to 50000,3
95226,27,Employee,More than 50000,4
95227,27,Student,No Income,5
95228,24,Student,No Income,5
95229,25,Self Employeed,More than 50000,2
95230,20,Student,No Income,2
95231,22,Student,No Income,1
95232,26,Student,Below Rs.10000,3
95233,27,Employee,25001 to 50000,1
95234,25,Student,No Income,3
95235,24,Employee,Below Rs.10000,2
95236,23,Employee,10001 to 25000,6
95237,22,Student,No Income,2
95238,26,Self Employeed,More than 50000,3
95239,26,Employee,Below Rs.10000,1
95240,25,Self Employeed,25001 to 50000,3
95241,29,Employee,More than 50000,3
95242,23,Student,Below Rs.10000,3
95243,22,Employee,25001 to 50000,4
95244,22,Student,No Income,2
95245,32,House wife,No Income,5
95246,28,Employee,More than 50000,1
95247,22,Student,No Income,2
95248,25,Employee,10001 to 25000,2
95249,26,Employee,25001 to 50000,2
95250,31,Self Employeed,More than 50000,6
95251,24,Student,No Income,3
95252,24,Employee,25001 to 50000,2
95253,31,Employee,More than 50000,5
95254,26,Employee,25001 to 50000,2
95255,24,Self Employeed,More than 50000,2
95256,22,Student,No Income,3
95257,19,Student,No Income,6
95258,25,Employee,More than 50000,6
95259,23,House wife,No Income,6
95260,23,Student,No Income,2
95261,23,Student,No Income,2
95262,24,Student,No Income,5
95263,22,Employee,25001 to 50000,4
95264,26,Employee,More than 50000,4
95265,25,Student,No Income,3
95266,20,Student,No Income,2
95267,29,Employee,25001 to 50000,4
95268,23,Student,No Income,1
95269,25,Self Employeed,More than 50000,2
95270,29,Employee,25001 to 50000,4
95271,27,Self Employeed,25001 to 50000,6
95272,25,Self Employeed,10001 to 25000,3
95273,21,Student,No Income,2
95274,23,Student,No Income,3
95275,24,Employee,10001 to 25000,4
95276,32,Self Employeed,10001 to 25000,3
95277,28,Employee,25001 to 50000,5
95278,26,Employee,10001 to 25000,2
95279,31,House wife,No Income,5
95280,27,Self Employeed,25001 to 50000,3
95281,21,Student,No Income,1
95282,23,Student,No Income,2
95283,26,Employee,10001 to 25000,4
95284,32,Employee,More than 50000,5
95285,25,Student,No Income,2
95286,28,Self Employeed,10001 to 25000,2
95287,21,Student,No Income,3
95288,24,Student,No Income,2
95289,26,Self Employeed,10001 to 25000,5
95290,32,Employee,25001 to 50000,3
95291,29,Self Employeed,More than 50000,6
95292,21,Student,No Income,5
95293,24,Self Employeed,25001 to 50000,3
95294,26,Self Employeed,More than 50000,2
95295,25,Employee,More than 50000,3
95296,29,Employee,25001 to 50000,3
95297,22,Student,No Income,3
95298,24,Student,No Income,2
95299,27,Employee,25001 to 50000,2
95300,23,Student,No Income,3
95301,32,Employee,More than 50000,6
95302,22,Student,No Income,2
95303,28,Employee,25001 to 50000,3
95304,23,Student,No Income,2
95305,30,Self Employeed,More than 50000,1
95306,21,Student,No Income,3
95307,26,Employee,Below Rs.10000,6
95308,25,Self Employeed,More than 50000,3
95309,31,Employee,Below Rs.10000,1
95310,23,Employee,25001 to 50000,2
95311,29,Employee,25001 to 50000,3
95312,21,Student,No Income,6
95313,20,Student,No Income,3
95314,22,Employee,10001 to 25000,2
95315,30,House wife,No Income,6
95316,27,Self Employeed,More than 50000,3
95317,23,Student,No Income,2
95318,30,Self Employeed,25001 to 50000,6
95319,23,Student,No Income,3
95320,28,Employee,25001 to 50000,6
95321,30,Self Employeed,More than 50000,6
95322,24,Employee,25001 to 50000,2
95323,21,Student,No Income,2
95324,23,Employee,10001 to 25000,3
95325,25,Self Employeed,More than 50000,4
95326,24,Employee,25001 to 50000,2
95327,26,Employee,10001 to 25000,3
95328,25,Employee,25001 to 50000,2
95329,22,Student,25001 to 50000,3
95330,26,Employee,25001 to 50000,2
95331,23,Employee,10001 to 25000,2
95332,21,Employee,Below Rs.10000,2
95333,25,Self Employeed,25001 to 50000,3
95334,24,Employee,10001 to 25000,2
95335,22,Student,No Income,2
95336,23,Student,No Income,4
95337,24,Employee,More than 50000,3
95338,22,Student,No Income,2
95339,30,Employee,More than 50000,5
95340,23,Employee,10001 to 25000,4
95341,19,Student,No Income,6
95342,21,Student,No Income,2
95343,23,Student,No Income,4
95344,24,Employee,25001 to 50000,3
95345,26,Employee,10001 to 25000,2
95346,26,Student,No Income,2
95347,25,Student,10001 to 25000,2
95348,28,Employee,25001 to 50000,5
95349,25,Student,No Income,3
95350,20,Student,No Income,2
95351,27,Self Employeed,More than 50000,6
95352,25,Employee,25001 to 50000,3
95353,24,Student,No Income,5
95354,25,Employee,More than 50000,1
95355,25,Employee,25001 to 50000,3
95356,24,Student,Below Rs.10000,5
95357,24,Student,No Income,3
95358,22,Employee,10001 to 25000,1
95359,28,Employee,25001 to 50000,2
95360,25,Employee,More than 50000,6
95361,22,Student,Below Rs.10000,3
95362,22,Student,No Income,6
95363,22,Student,Below Rs.10000,4
95364,27,Employee,More than 50000,2
95365,22,Student,No Income,3
95366,24,Student,No Income,3
95367,23,Student,No Income,2
95368,23,Student,No Income,4
95369,22,Student,No Income,5
95370,23,Student,Below Rs.10000,2
95371,32,Employee,More than 50000,5
95372,25,Student,No Income,2
95373,28,Self Employeed,10001 to 25000,2
95374,21,Student,No Income,3
95375,24,Student,No Income,2
95376,26,Self Employeed,10001 to 25000,5
95377,32,Employee,25001 to 50000,3
95378,29,Self Employeed,More than 50000,6
95379,21,Student,No Income,5
95380,24,Self Employeed,25001 to 50000,3
95381,26,Self Employeed,More than 50000,2
95382,21,Employee,More than 50000,3
95383,29,Employee,25001 to 50000,3
95384,22,Student,No Income,3
95385,24,Student,No Income,2
95386,27,Employee,25001 to 50000,2
95387,23,Student,No Income,3
95388,32,Employee,More than 50000,6
95389,22,Student,No Income,2
95390,22,Employee,25001 to 50000,4
95391,26,Employee,More than 50000,4
95392,25,Student,No Income,3
95393,20,Student,No Income,2
95394,29,Employee,25001 to 50000,4
95395,23,Student,No Income,1
95396,25,Self Employeed,More than 50000,2
95397,29,Employee,25001 to 50000,4
95398,27,Self Employeed,25001 to 50000,6
95399,25,Self Employeed,10001 to 25000,3
95400,21,Student,No Income,2
95401,23,Student,No Income,3
95402,24,Employee,10001 to 25000,4
95403,22,Self Employeed,10001 to 25000,3
95404,28,Employee,25001 to 50000,5
95405,26,Employee,10001 to 25000,2
95406,22,Employee,25001 to 50000,4
95407,26,Employee,More than 50000,4
95408,25,Student,No Income,3
95409,20,Student,No Income,2
95410,29,Employee,25001 to 50000,4
95411,23,Student,No Income,1
95412,25,Self Employeed,More than 50000,2
95413,29,Employee,25001 to 50000,4
95414,27,Self Employeed,25001 to 50000,6
95415,25,Self Employeed,10001 to 25000,3
95416,21,Student,No Income,2
95417,24,Student,No Income,2
95418,26,Self Employeed,10001 to 25000,5
95419,32,Employee,25001 to 50000,3
95420,29,Self Employeed,More than 50000,6
95421,21,Student,No Income,5
95422,24,Self Employeed,25001 to 50000,3
95423,26,Self Employeed,More than 50000,2
95424,31,Employee,More than 50000,3
95425,29,Employee,25001 to 50000,3
95426,22,Student,No Income,3
95427,24,Student,No Income,2
95428,27,Employee,25001 to 50000,2
95429,23,Student,No Income,3
95430,30,Employee,More than 50000,6
95431,22,Student,No Income,2
95432,28,Employee,25001 to 50000,3
95433,23,Student,No Income,2
95434,30,Self Employeed,More than 50000,1
95435,21,Student,No Income,3
95436,26,Employee,Below Rs.10000,6
95437,25,Self Employeed,More than 50000,3
95438,31,Employee,Below Rs.10000,1
95439,23,Employee,25001 to 50000,2
95440,22,Student,Below Rs.10000,4
95441,27,Employee,More than 50000,2
95442,22,Student,No Income,3
95443,24,Student,No Income,3
95444,23,Student,No Income,2
95445,23,Student,No Income,4
95446,22,Student,No Income,5
95447,23,Student,Below Rs.10000,2
95448,23,Student,No Income,5
95449,20,Student,No Income,4
95450,24,Student,Below Rs.10000,3
95451,22,Student,Below Rs.10000,3
95452,22,Student,No Income,6
95453,22,Student,Below Rs.10000,4
95454,27,Employee,More than 50000,2
95455,22,Student,No Income,3
95456,24,Student,No Income,3
95457,23,Student,No Income,2
95458,23,Student,No Income,4
95459,22,Student,No Income,5
95460,23,Student,Below Rs.10000,2
95461,23,Student,No Income,5
95462,21,Student,No Income,4
95463,23,Self Employeed,10001 to 25000,5
95464,24,Student,No Income,6
95465,28,Employee,25001 to 50000,2
95466,23,Student,No Income,3
95467,25,Student,No Income,4
95468,21,Student,Below Rs.10000,1
95469,24,Student,No Income,3
95470,22,Student,No Income,4
95471,22,Student,No Income,4
95472,23,Student,No Income,4
95473,21,Student,Below Rs.10000,3
95474,25,Student,No Income,3
95475,22,Student,No Income,5
95476,22,Student,No Income,3
95477,23,Employee,10001 to 25000,3
95478,22,Student,Below Rs.10000,4
95479,22,Employee,10001 to 25000,5
95480,22,Student,No Income,4
95481,25,Employee,More than 50000,4
95482,22,Student,10001 to 25000,5
95483,22,Student,No Income,2
95484,25,Student,10001 to 25000,3
95485,25,Student,No Income,5
95486,32,House wife,No Income,5
95487,23,Student,No Income,3
95488,23,Student,No Income,4
95489,30,Self Employeed,More than 50000,4
95490,23,Student,No Income,3
95491,23,Student,No Income,4
95492,22,Student,No Income,5
95493,22,Student,No Income,5
95494,27,Self Employeed,10001 to 25000,2
95495,24,Student,No Income,3
95496,23,Student,No Income,2
95497,23,Student,No Income,3
95498,22,Student,10001 to 25000,5
95499,23,Student,No Income,5
95500,23,Student,No Income,2
95501,24,Student,No Income,3
95502,25,Student,No Income,2
95503,22,Student,No Income,3
95504,28,Student,No Income,2
95505,22,Student,No Income,1
95506,24,Student,No Income,3
95507,31,Employee,More than 50000,5
95508,25,Student,No Income,4
95509,23,Student,No Income,5
95510,22,Student,No Income,3
95511,23,Student,25001 to 50000,1
95512,23,Student,No Income,4
95513,23,Student,No Income,2
95514,25,Student,No Income,6
95515,24,Employee,10001 to 25000,4
95516,23,Student,No Income,4
95517,23,Student,No Income,4
95518,24,Employee,More than 50000,4
95519,22,Student,No Income,4
95520,24,Student,10001 to 25000,3
95521,25,Student,No Income,3
95522,23,Student,No Income,2
95523,26,Student,No Income,4
95524,24,Student,25001 to 50000,3
95525,26,Student,No Income,4
95526,21,Student,No Income,4
95527,22,Student,No Income,3
95528,24,Student,No Income,5
95529,24,Student,10001 to 25000,4
95530,23,Student,No Income,3
95531,23,Student,No Income,3
95532,22,Student,No Income,3
95533,23,Student,No Income,3
95534,24,Student,No Income,4
95535,24,Student,No Income,5
95536,25,Student,No Income,1
95537,25,Student,No Income,5
95538,28,Self Employeed,10001 to 25000,2
95539,27,Employee,25001 to 50000,5
95540,26,Self Employeed,10001 to 25000,1
95541,22,Student,No Income,2
95542,24,Student,No Income,3
95543,23,Student,No Income,1
95544,25,Student,No Income,1
95545,23,Student,No Income,5
95546,23,Student,No Income,5
95547,26,Employee,25001 to 50000,5
95548,32,House wife,No Income,3
95549,24,Student,10001 to 25000,3
95550,23,Student,No Income,2
95551,22,Employee,10001 to 25000,3
95552,24,Student,No Income,3
95553,26,Employee,25001 to 50000,2
95554,28,Employee,More than 50000,3
95555,26,Employee,More than 50000,2
95556,25,Student,No Income,1
95557,25,Employee,Below Rs.10000,2
95558,18,Student,No Income,5
95559,21,Student,No Income,4
95560,25,Student,No Income,1
95561,25,Student,Below Rs.10000,2
95562,23,Student,No Income,5
95563,23,Employee,10001 to 25000,2
95564,25,Employee,25001 to 50000,4
95565,31,House wife,No Income,5
95566,24,Self Employeed,More than 50000,2
95567,32,Employee,25001 to 50000,5
95568,25,Employee,25001 to 50000,3
95569,27,Self Employeed,More than 50000,5
95570,26,Self Employeed,25001 to 50000,3
95571,26,Self Employeed,25001 to 50000,3
95572,32,Employee,More than 50000,5
95573,24,Self Employeed,More than 50000,6
